z,x,y
2507,7.51884868,45.61261427
1965,7.448735559,45.67407298
2936,7.339000304,45.6594418
2445,7.435974287,45.52666348
2037,7.498187173,45.55634549
1916,7.553751691,45.54701931
2558,7.55765207,45.63108683
1798,7.636972339,45.55838018
2535,7.398864533,45.6141155
1781,7.589986078,45.71168099
2452,7.609614734,45.64792831
2167,7.65086214,45.4876188
2789,7.398503083,45.67196146
478,7.594681528,45.42763888
2704,7.36028058,45.66483253
2698,7.421403855,45.6132388
2224,7.561903022,45.70337312
753,7.489549871,45.41161995
1428,7.400269884,45.447789
2816,7.488960965,45.58703296
1555,7.481421384,45.44790977
2443,7.35494482,45.46700382
538,7.38456299,45.73987731
2572,7.498982964,45.62043437
2858,7.367661313,45.6521197
1064,7.551696606,45.42739075
2700,7.44712053,45.60770212
2768,7.522870439,45.58672004
3153,7.373100714,45.65421193
2160,7.386817928,45.40896188
2361,7.532012314,45.6941627
1815,7.642268441,45.54626495
2284,7.593401414,45.70116977
2403,7.441729721,45.54374038
2775,7.524441443,45.58553179
2363,7.32390885,45.66507331
1274,7.573012391,45.45468442
626,7.443102266,45.72994324
1646,7.572008094,45.55442075
533,7.430169935,45.73927803
2328,7.478851916,45.66753583
2789,7.453637035,45.62721933
2770,7.522523954,45.62549055
1618,7.657489866,45.46057548
2082,7.475414015,45.53320791
1423,7.667889809,45.63741671
2138,7.384244092,45.57469861
1881,7.658283512,45.58906865
1344,7.619118414,45.45468924
1452,7.441366373,45.70944385
1410,7.495913357,45.6960255
2754,7.505509429,45.6519501
1914,7.387426465,45.58224969
2579,7.520163399,45.59988844
2816,7.413429189,45.55377611
2558,7.468403874,45.57033828
1858,7.50749397,45.4877833
830,7.580216038,45.41391867
2360,7.403645891,45.47960681
1302,7.666688979,45.45570993
1538,7.478577259,45.42815805
2548,7.433942726,45.67810989
1194,7.6000214,45.45247127
2463,7.522667185,45.60882846
2975,7.436933851,45.64399947
1709,7.387494828,45.4141965
2948,7.392744464,45.69060395
1816,7.527268458,45.53314481
1484,7.538823075,45.52560659
2420,7.543105193,45.60872242
1571,7.666039989,45.49039535
2054,7.495031203,45.64500759
2462,7.313016195,45.60621577
2960,7.369527779,45.54968555
2097,7.335498519,45.64018428
592,7.414286717,45.74271534
2545,7.556951815,45.59465006
1418,7.651428172,45.44565635
1670,7.590375277,45.53591095
2463,7.525907702,45.70119099
1565,7.667065122,45.60399633
1695,7.595154524,45.6747335
2327,7.343797866,45.57176828
1168,7.541389697,45.43554209
1570,7.330315119,45.61908432
1614,7.547242315,45.71708613
1896,7.612213832,45.69343102
2475,7.412308945,45.63360294
2169,7.589985856,45.56037237
1641,7.507889427,45.44840374
2281,7.589362853,45.69820898
2405,7.616264712,45.56144088
2915,7.510910228,45.65001635
473,7.665907762,45.41160413
2587,7.536861967,45.56435036
837,7.371607151,45.72464123
2265,7.389016285,45.48021783
2005,7.480603151,45.50276847
2015,7.574633236,45.66944511
873,7.427606368,45.43723194
524,7.609724813,45.42306307
2066,7.31843766,45.54066678
1736,7.41587715,45.41375546
3015,7.375874568,45.67599538
2288,7.485143059,45.47404627
2103,7.378102392,45.70796551
2421,7.430064087,45.5604894
2140,7.390341956,45.54826214
1822,7.667440956,45.54669991
2211,7.61522015,45.50341093
1719,7.66143568,45.52596158
1817,7.370479484,45.48113651
2146,7.326829157,45.58503069
2279,7.58805039,45.57207842
1749,7.389412203,45.58390232
1636,7.476672041,45.43457973
2120,7.667706643,45.56788851
2092,7.322277666,45.54308812
1923,7.320177012,45.47709021
2470,7.607526207,45.57520877
2033,7.651575573,45.58595184
1699,7.650328127,45.59804703
648,7.549934691,45.41873512
2624,7.5595616,45.65309148
1870,7.647582121,45.46234925
2247,7.554233276,45.57116904
1423,7.594314893,45.67800999
2289,7.610936892,45.57950095
2959,7.317279438,45.50372874
804,7.343319786,45.72117434
559,7.589665788,45.42538791
2026,7.344270516,45.69246902
2158,7.365227914,45.45694032
2950,7.397867784,45.52262189
1309,7.498737629,45.69876079
2403,7.417584177,45.63740953
2165,7.337007614,45.41900069
1068,7.647640357,45.69746345
2976,7.324605151,45.50555717
2657,7.611623482,45.51216696
2277,7.321551584,45.60901159
2400,7.553310687,45.57737999
910,7.523291259,45.42617541
795,7.377197517,45.43081868
2854,7.399224118,45.50074521
2704,7.457211541,45.47633222
2367,7.552759086,45.57542447
2691,7.526449101,45.63747184
2221,7.591481047,45.55110447
2760,7.558524678,45.63701197
3239,7.37948037,45.6654933
2488,7.534636728,45.64245157
1738,7.655572491,45.52757659
2587,7.551090646,45.64862028
537,7.668274459,45.73247785
2512,7.535353345,45.68312759
2265,7.443308245,45.53840244
1323,7.633442627,45.43877302
2415,7.59318334,45.57879691
2043,7.424594353,45.46013219
2269,7.366191115,45.4089923
2083,7.561129214,45.70653288
2696,7.461752409,45.47726068
1949,7.597911394,45.62983914
2764,7.52387555,45.63364318
1078,7.624636422,45.68264167
835,7.408038223,45.72391534
1530,7.492454424,45.67717767
1610,7.534861742,45.54683697
1720,7.582659538,45.54618932
1149,7.331703429,45.71315577
1752,7.65469686,45.55371553
2190,7.503816407,45.4794733
1448,7.663551305,45.54203278
2585,7.548209045,45.56754349
3252,7.358906135,45.54505544
1127,7.554393963,45.51465484
1849,7.363019178,45.41779191
2938,7.445152031,45.55897416
1764,7.406809002,45.41958539
2289,7.439662373,45.51629806
2036,7.557095896,45.56414252
976,7.630115881,45.68345663
2712,7.505681203,45.61240709
1754,7.650927504,45.53665986
2647,7.407901412,45.57038913
922,7.586471359,45.73035437
843,7.409445528,45.43540359
2414,7.380641776,45.48800272
2413,7.468938828,45.59408366
2146,7.60114305,45.59966657
1844,7.59313467,45.68724249
2173,7.643676818,45.56363575
2913,7.412777078,45.66637466
2432,7.424334095,45.56867463
2581,7.431719648,45.51091664
2314,7.368441382,45.50308959
554,7.34834013,45.74211422
1040,7.568538284,45.48475597
2540,7.577019439,45.58760328
2599,7.408513427,45.60827328
1867,7.488306588,45.70103532
2068,7.611025633,45.58755854
2804,7.34010739,45.6629987
550,7.657069209,45.73377243
1248,7.563071065,45.46969232
538,7.388561009,45.74074526
1879,7.329984759,45.69488596
2699,7.436220376,45.60931513
1713,7.580308166,45.50522212
2316,7.647694024,45.50573812
2647,7.448362044,45.54937085
1977,7.573568889,45.52385375
2888,7.521821073,45.62209451
1800,7.319932181,45.43826694
1639,7.555745608,45.53833551
1150,7.322772084,45.44555462
2575,7.332940539,45.41288324
2783,7.457608735,45.56435588
2485,7.317552209,45.60119653
1723,7.342052336,45.62528755
2028,7.565822842,45.55098607
1888,7.370503672,45.59722334
939,7.345743414,45.43789247
551,7.655465354,45.73386574
2078,7.52756434,45.56170489
2353,7.533949387,45.56270996
1205,7.319286622,45.70618382
1533,7.370254117,45.42148875
1675,7.592341688,45.53477658
2603,7.453982745,45.57587726
1927,7.479791007,45.50381873
2194,7.330425161,45.64179144
1328,7.550168757,45.46976687
544,7.35812998,45.73662045
2702,7.450544549,45.48834482
3116,7.422282283,45.6671453
1613,7.387624387,45.59457313
2311,7.326567245,45.67516851
3017,7.377877777,45.67571681
2785,7.34548018,45.4889022
2345,7.453519277,45.60160749
2922,7.409696681,45.61608874
2936,7.418923008,45.62285251
2123,7.429515574,45.45517443
2961,7.423980589,45.68755177
1424,7.651809754,45.66522703
1276,7.408370862,45.44419678
2480,7.567313798,45.58606473
547,7.459393184,45.74078166
1848,7.344481249,45.6003032
1581,7.59117922,45.48211436
1852,7.565423832,45.71603158
633,7.576174825,45.73757844
1892,7.582951059,45.56190237
1534,7.642951093,45.44082466
3057,7.331113852,45.51237043
3130,7.419901814,45.51034173
1664,7.471909385,45.50769018
1745,7.332048411,45.63534906
2795,7.514549676,45.62055222
1724,7.429194633,45.71130938
1660,7.332015035,45.70180031
577,7.599235908,45.41670103
2050,7.496250591,45.66213427
1631,7.664023461,45.46999092
2715,7.557302212,45.58866924
2050,7.483577245,45.56276065
2634,7.436579932,45.48605916
2308,7.368346597,45.69709228
2737,7.329584963,45.48808163
1490,7.511232231,45.71263796
1965,7.466440066,45.44125636
1356,7.518571056,45.41913677
1103,7.65391788,45.67227183
2399,7.489657774,45.47931154
2480,7.430276052,45.55634777
2624,7.485395573,45.59010797
2490,7.380341501,45.48971474
2234,7.580341883,45.62951434
2771,7.424374628,45.62780591
2456,7.434978197,45.52682551
3139,7.465153778,45.61897178
2534,7.418706906,45.52370838
1920,7.634038963,45.56033884
2364,7.576467284,45.63024417
2893,7.408683204,45.51404398
828,7.531073075,45.73033833
1421,7.363895888,45.42439892
2407,7.583879388,45.59753486
1010,7.38913825,45.72185125
1814,7.310785443,45.68604329
1074,7.490972638,45.72218778
2471,7.506485491,45.6595632
2042,7.486269088,45.53458228
1823,7.325808418,45.55490243
2661,7.355683931,45.56974937
2136,7.327571387,45.68354966
2379,7.501957567,45.5444448
2907,7.424709804,45.49741674
2343,7.353097949,45.41225841
2186,7.644129224,45.49410046
2208,7.306886236,45.43716342
2268,7.567545696,45.70718894
2140,7.552615031,45.56052399
393,7.66611759,45.67987864
2495,7.469436952,45.56630676
2417,7.454059991,45.65877978
1398,7.535449871,45.53695314
2169,7.567394131,45.6198633
1482,7.454133684,45.43618079
1855,7.493202168,45.56499333
1931,7.337254015,45.60639705
2168,7.616158075,45.65027945
2274,7.352011553,45.46082184
2856,7.412860275,45.56393051
1381,7.382507597,45.71858809
2613,7.415999501,45.60921023
2391,7.470715494,45.59967244
809,7.460292024,45.72750015
2655,7.570003785,45.59249639
1123,7.548218822,45.49046616
1688,7.511774266,45.56227371
1870,7.416545531,45.59902355
1396,7.559103718,45.53696358
2110,7.317331833,45.42294491
1138,7.635262655,45.67781812
2572,7.511448404,45.6403874
1890,7.461537674,45.52768495
1814,7.524631109,45.46996824
1965,7.384446236,45.60688569
1485,7.312253336,45.70057668
2608,7.437785999,45.48192124
1821,7.544914812,45.71070063
2621,7.438777014,45.52815515
1481,7.638849628,45.61100165
1154,7.502191527,45.41362846
2161,7.490968922,45.57297273
749,7.639973576,45.73547012
3202,7.393532155,45.52694578
1298,7.665232127,45.61428226
1011,7.55805338,45.42839991
1196,7.560249104,45.47262222
2591,7.329764272,45.4862589
1698,7.471141275,45.50755693
549,7.3507002,45.73638156
2404,7.549343607,45.55513751
1709,7.419660961,45.70703598
1850,7.510813585,45.48001228
1810,7.456919627,45.4415567
1501,7.481346352,45.45117746
814,7.397865625,45.42788283
580,7.309006766,45.73722071
2704,7.348526591,45.48000619
2447,7.39691158,45.54715835
940,7.340657166,45.44000076
2387,7.489517765,45.47720565
2241,7.344295992,45.57506518
2602,7.567989949,45.6400249
1478,7.423926436,45.41513976
2307,7.555516681,45.69560482
1204,7.649486388,45.71376948
2892,7.388366944,45.53562807
1399,7.341006642,45.45026276
1843,7.366954739,45.41724509
1720,7.330654904,45.57161563
2761,7.405493645,45.54166779
2156,7.410708462,45.60196863
1308,7.650397191,45.65222622
2621,7.431088941,45.53604975
2618,7.561622338,45.65604731
714,7.385802014,45.72840269
1840,7.34024289,45.70309474
1594,7.499416521,45.51356025
2713,7.485080273,45.57824768
2197,7.578668932,45.60615674
2557,7.333001688,45.64748034
1982,7.462347274,45.52132679
1778,7.351485259,45.42352407
2768,7.418070878,45.68460674
2606,7.386059159,45.50270697
1687,7.58814937,45.5132673
2380,7.410989998,45.60503993
1021,7.551614641,45.50929412
2444,7.501022941,45.64875682
1229,7.648574739,45.6705972
1379,7.599533286,45.72341761
2002,7.400043415,45.59006268
2491,7.420032514,45.47182021
2206,7.590681634,45.63333569
1856,7.660485995,45.58936401
3131,7.421147497,45.66817947
2506,7.408097126,45.64073581
1814,7.648471854,45.46659806
2134,7.600368844,45.49593512
1374,7.331832562,45.70812896
2127,7.436611771,45.59740361
661,7.543481968,45.73566261
2801,7.411061759,45.65794861
2346,7.554199115,45.62248187
1575,7.536729985,45.7086985
1674,7.557124934,45.71425778
3130,7.374503588,45.64822715
1588,7.651410318,45.63048927
2755,7.522199418,45.62036285
2374,7.355454124,45.5030667
2919,7.385376048,45.51130331
2003,7.467170244,45.69785328
2860,7.451248641,45.61300446
2784,7.340222216,45.50776173
3194,7.352480492,45.53510625
2735,7.407460898,45.55167649
1150,7.599049908,45.45163852
2576,7.307620844,45.52959459
2058,7.57853508,45.56707985
1510,7.605720243,45.46062632
2439,7.637016101,45.51608134
1833,7.533938879,45.51138946
537,7.387392294,45.73921695
2241,7.365449457,45.50342085
2640,7.383824535,45.48793059
2200,7.577346888,45.68680293
2516,7.584568732,45.63903312
1795,7.447412668,45.44807803
1914,7.60527138,45.7105139
1136,7.517820304,45.42297464
2143,7.520023729,45.5256494
1819,7.636460161,45.45478448
2581,7.41370396,45.48346283
1960,7.636516002,45.48813027
1586,7.570226773,45.52969371
1186,7.661040986,45.62372594
2398,7.437129415,45.67126773
902,7.576582693,45.47574048
2379,7.528448745,45.64683768
1400,7.565785863,45.52964123
815,7.662413194,45.4310003
1370,7.547719664,45.43535172
1706,7.455988902,45.70714257
2523,7.574330446,45.59273499
2115,7.488362157,45.48321809
2269,7.580212273,45.65157179
2063,7.336939665,45.64032055
1252,7.656563204,45.65463394
2321,7.450299365,45.60141768
3207,7.365866807,45.52129255
2407,7.378143018,45.57484656
2354,7.32530536,45.53883577
2401,7.603586885,45.55540946
1839,7.607666155,45.61403239
1234,7.661357466,45.44457
2451,7.434854223,45.57167475
1598,7.65407593,45.53571197
2728,7.364888552,45.69074906
539,7.379256949,45.73963959
2314,7.411428324,45.58841478
1542,7.619179324,45.46807124
992,7.569816377,45.46183385
1811,7.442335396,45.70208889
2640,7.31204948,45.57045585
2380,7.512106026,45.57400125
2085,7.395069769,45.57105468
1916,7.332973737,45.56301082
3089,7.385521176,45.67169664
1902,7.444629961,45.46332294
2433,7.641849596,45.57198652
1477,7.505505823,45.44206307
2019,7.386123623,45.5604151
2667,7.546012797,45.67609598
1291,7.654230267,45.44268086
2711,7.56313407,45.68804544
2505,7.430623332,45.52027225
2687,7.539167017,45.58658075
888,7.475357883,45.728658
607,7.342964843,45.72483495
2313,7.436291804,45.60217129
2442,7.61405449,45.54484223
857,7.547222926,45.48467192
2184,7.64269139,45.46984266
1089,7.565890824,45.46802469
1448,7.541476992,45.44969158
2624,7.540243844,45.56620558
2022,7.516783094,45.46712328
1903,7.366849838,45.41590947
1931,7.314179709,45.68213822
2424,7.50375979,45.64085124
1435,7.503872837,45.70408626
2482,7.555251108,45.59508374
1603,7.623447407,45.48571102
3236,7.471917653,45.62755187
552,7.621870241,45.41893251
897,7.578547513,45.471085
1623,7.574746873,45.51504765
2301,7.311523783,45.47769062
2504,7.490730605,45.62419454
1201,7.613816791,45.47927536
2214,7.596679661,45.49926299
823,7.465522211,45.72925745
2821,7.311525643,45.55655521
2863,7.423936349,45.54830595
1918,7.634291633,45.63744081
1716,7.647867433,45.5539236
1602,7.630033207,45.69431934
548,7.526345653,45.40851068
2650,7.360404867,45.63611934
1430,7.605181732,45.72433775
2756,7.416973386,45.62802638
1235,7.544213532,45.47996434
1866,7.591911219,45.62297548
2022,7.62830792,45.54303174
2654,7.622771162,45.51224717
2379,7.605392012,45.64506598
2492,7.493215361,45.61830842
2705,7.33356998,45.66457699
2343,7.466239784,45.67581535
1908,7.464083188,45.51987038
1371,7.423236356,45.71568013
2309,7.447125719,45.47111933
2053,7.58763303,45.4976332
1674,7.489334126,45.68289603
1349,7.506925144,45.43682822
498,7.591360952,45.43145054
2359,7.440303113,45.6664529
1573,7.527369334,45.71395929
911,7.623197645,45.73407619
1486,7.50412281,45.45876127
2232,7.348640337,45.67867363
1204,7.314783942,45.70717873
1120,7.492793109,45.43819311
2390,7.399514949,45.56406128
1413,7.66701887,45.52502308
1122,7.568846264,45.4899975
2045,7.631083956,45.46389675
1370,7.633645972,45.61170759
2258,7.651089866,45.47861492
1938,7.5076445,45.68373954
1533,7.482800134,45.52042301
1020,7.648268467,45.69766338
2695,7.478133187,45.5858542
2270,7.467466793,45.68867191
2622,7.489861332,45.59256353
1435,7.602531978,45.46056032
2012,7.621499597,45.6413721
1121,7.534379037,45.72137924
2832,7.516429616,45.61922169
1633,7.62510594,45.47862842
1165,7.502658753,45.49961988
1724,7.435850249,45.44979625
785,7.448286851,45.7254095
2673,7.481878897,45.57715598
1893,7.666799976,45.48302672
2703,7.520603968,45.62676461
921,7.527970827,45.72786965
1501,7.431819751,45.4437886
2593,7.551633229,45.58294493
1506,7.424742416,45.71369265
1229,7.654466422,45.6456754
1069,7.649257731,45.70072671
2437,7.586348267,45.63813374
1373,7.377248197,45.46131623
955,7.34718661,45.4368075
1591,7.372404908,45.60598142
2165,7.585414141,45.62469627
756,7.391419308,45.72987762
2439,7.311011741,45.6092068
2871,7.434114658,45.50486028
2345,7.606209101,45.54171018
1860,7.405003974,45.69976894
2761,7.461671637,45.651352
625,7.519138763,45.73246882
2079,7.598440624,45.60998331
994,7.553438302,45.42617177
2547,7.607807763,45.56990624
1410,7.522505577,45.44700317
1854,7.462215351,45.51748934
2712,7.514691611,45.59853933
